"237",6,10,9,9,8,3,4,7,3,6,10,10,6,5,2,6,6,5,6,7,7,8,8,4,4,4,10,6
"238",6,9,9,7,6,2,7,9,7,3,8,4,11,4,5,8,3,5,4,9,6,10,4,7,9,4,9,8
"239",11,8,6,10,10,9,11,10,10,11,9,5,11,11,11,11,6,10,4,11,10,11,11,10,11,9,10,11
"240",4,10,8,5,5,1,1,7,1,1,2,2,7,2,4,11,3,4,4,4,1,8,6,5,6,1,6,1
"241",5,10,9,10,10,2,11,11,10,4,11,10,11,7,5,2,3,9,2,10,5,11,5,10,8,9,10,10
"242",7,5,7,5,8,2,9,10,5,10,6,10,10,6,10,8,2,5,3,8,7,8,5,10,8,3,10,9
"243",11,11,7,10,10,10,10,10,10,10,10,10,10,10,9,11,10,10,4,10,9,9,10,10,9,9,10,10
"244",1,11,10,6,2,1,9,6,6,4,3,3,2,2,1,6,1,1,1,6,6,7,3,6,5,6,5,4
"245",11,2,4,10,10,2,11,11,11,1,11,11,1,10,10,6,11,2,1,7,2,11,10,11,11,11,1,11
"246",6,6,8,6,5,3,6,11,3,6,8,6,8,5,6,1,6,5,5,7,4,8,6,6,6,3,8,6
"247",7,9,3,8,5,2,6,11,10,6,10,9,6,4,5,6,4,4,4,9,10,10,6,9,6,8,10,5
"248",6,10,8,9,7,4,11,10,3,6,10,4,9,4,6,2,11,6,2,11,6,11,10,6,7,1,11,6
"249",11,10,5,6,11,11,11,6,11,11,6,9,11,6,11,6,11,10,11,11,11,11,11,11,11,11,11,11
"250",5,9,5,9,1,1,10,6,7,8,4,1,10,8,4,1,10,4,1,10,7,11,7,7,5,7,5,7
"251",8,10,5,9,5,3,9,9,9,9,4,7,11,3,8,6,5,5,2,10,9,11,10,10,10,8,11,9
"252",6,1,1,9,4,1,6,11,8,2,11,1,11,1,1,6,6,11,1,11,1,11,11,11,11,11,11,11
"253",1,2,7,1,1,1,11,11,11,5,1,1,11,2,1,1,1,1,1,1,6,4,3,9,1,3,1,3
"254",6,11,7,11,2,1,10,6,7,8,10,1,4,1,6,11,1,5,1,9,11,8,9,9,6,7,4,11
"255",10,11,6,8,10,11,10,10,10,8,10,4,9,8,10,5,9,6,6,9,7,11,10,10,8,9,11,11
"256",6,10,5,5,5,1,8,11,5,4,5,4,7,3,2,10,2,6,3,9,8,10,4,6,6,2,10,6
"257",7,6,5,9,7,3,8,8,3,6,4,5,1,6,8,10,6,7,1,10,8,11,8,7,8,10,11,9
"258",7,9,5,8,6,8,9,11,11,6,9,9,7,4,5,6,3,2,1,10,7,10,8,5,8,7,8,7
"259",10,1,1,6,9,8,11,11,11,9,1,1,6,6,11,11,9,6,11,9,11,1,11,11,9,11,9,11
"260",4,6,9,10,7,8,7,8,10,8,9,3,6,4,8,9,9,8,4,9,5,9,10,9,10,6,9,7
"261",10,6,6,7,7,8,6,7,11,8,8,7,9,8,7,9,9,9,11,8,9,7,7,9,7,10,9,10
"262",7,7,5,7,4,2,8,9,4,7,3,2,7,4,3,5,9,6,3,5,5,7,7,8,7,5,8,7
"263",11,4,1,7,7,11,6,9,11,11,5,7,7,8,10,11,6,11,11,9,11,7,10,11,9,11,10,7
"264",7,8,3,6,9,4,11,11,9,6,4,3,7,6,5,6,7,5,4,8,7,9,10,11,10,11,6,11
"265",8,7,5,5,10,11,5,11,11,11,6,4,10,5,11,6,4,9,10,10,11,10,11,10,11,10,11,11
"266",10,11,7,9,10,8,9,11,9,4,11,11,11,11,9,11,8,7,10,10,8,11,10,11,11,11,11,9
"267",11,7,2,8,10,9,11,9,11,10,8,5,9,9,9,11,9,9,9,10,10,9,10,10,10,10,9,10
"268",11,8,9,10,11,11,10,7,11,6,10,10,11,11,11,6,7,6,3,10,10,11,11,11,10,10,8,10
"269",7,8,8,9,9,10,11,10,11,6,3,10,11,9,8,10,11,9,1,11,11,9,9,9,10,11,11,11
"270",4,9,9,8,2,3,1,11,11,11,5,2,3,1,11,11,4,5,1,11,11,11,1,8,6,11,11,4
"271",8,10,5,11,5,1,2,5,5,8,11,11,11,11,10,2,1,3,1,11,9,11,8,11,5,1,11,10
"272",6,10,6,9,6,3,11,6,11,9,11,6,6,6,6,6,11,10,1,10,11,11,6,11,10,11,9,11
"273",5,9,9,9,6,2,7,9,9,8,10,10,10,10,5,11,3,7,3,10,7,10,8,8,8,2,10,8
"274",10,11,9,11,10,9,10,11,8,9,11,11,11,9,10,10,9,11,9,11,10,11,10,10,11,10,11,10
"275",9,11,5,8,7,7,11,6,9,9,9,9,8,7,8,11,6,7,3,11,11,11,10,9,10,11,11,8
"276",5,11,6,9,7,1,9,7,1,4,7,11,9,8,7,6,7,9,1,11,8,10,5,11,10,9,11,10
"277",11,4,7,7,10,10,8,10,10,9,8,4,4,9,10,11,6,4,3,8,11,11,10,2,10,10,10,9
"278",5,7,7,8,8,2,8,1,5,5,7,7,8,8,5,11,5,6,2,10,4,8,8,7,7,6,10,8
"279",10,6,8,7,8,6,11,9,6,6,4,4,11,8,6,11,10,8,11,10,10,10,8,10,11,10,11,11
"280",6,10,5,7,6,7,6,9,7,6,3,2,9,6,5,6,6,9,3,10,6,11,7,8,8,7,9,8
"281",6,9,11,9,7,8,11,7,11,7,11,6,6,8,11,2,5,3,1,5,11,4,11,11,9,10,5,7
"282",1,1,1,1,1,1,11,1,1,1,1,2,1,1,1,11,6,2,4,7,1,1,3,1,1,1,1,2
"283",6,11,9,9,9,2,11,11,9,11,4,2,9,4,6,11,1,7,1,10,11,11,8,11,11,8,11,9
"284",8,6,8,8,5,6,6,11,10,5,8,7,8,5,4,6,2,7,3,8,6,10,6,7,8,5,8,9
"285",6,6,6,7,6,1,9,9,4,6,6,4,11,3,8,11,6,5,10,8,6,9,9,4,9,4,8,8
"286",10,10,7,8,10,6,11,6,7,11,7,5,1,4,7,11,6,11,11,9,11,11,10,11,7,11,10,11
"287",6,9,3,11,2,1,6,10,11,1,11,9,11,7,6,4,9,3,1,11,11,11,10,9,10,5,11,1
"288",10,11,6,10,9,11,11,10,11,9,8,6,2,9,10,11,4,10,10,10,11,11,11,11,11,10,11,11
"289",10,9,8,5,7,6,6,11,11,8,5,2,1,4,9,11,6,5,2,5,11,5,11,9,7,10,2,10
"290",11,10,6,10,11,7,11,6,11,11,2,6,11,3,9,6,11,11,11,11,11,11,10,11,10,10,9,11
"291",11,11,10,11,11,11,11,2,11,11,11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11
"292",11,10,3,10,11,1,11,6,11,10,10,11,11,6,3,11,9,11,10,11,10,11,9,11,11,10,9,11
"293",6,9,6,4,6,3,1,9,11,6,4,4,8,3,7,10,5,5,1,4,10,11,9,8,9,10,9,11
"294",11,11,6,11,11,1,6,11,11,6,9,5,11,7,10,11,6,11,11,11,10,11,11,11,11,7,11,10
"295",10,6,3,4,8,9,10,9,10,4,4,2,8,5,7,11,5,10,1,10,3,10,6,8,7,10,11,11
"296",9,4,6,5,4,1,7,1,1,8,5,4,10,2,3,5,6,9,1,11,5,6,10,2,8,6,11,8
"297",3,3,4,7,3,1,6,11,1,3,5,2,1,2,1,11,1,5,1,11,1,11,7,3,8,1,11,7
"298",10,6,7,3,6,7,5,6,11,6,4,3,7,8,10,11,6,9,10,8,9,7,9,9,8,9,9,10
"299",10,11,3,3,8,7,11,6,5,11,8,6,2,3,3,11,11,10,1,9,11,11,10,10,11,10,11,10
"300",3,10,5,7,3,2,9,2,2,3,8,10,9,1,2,9,1,7,2,7,3,11,3,5,7,2,6,5
"301",11,11,7,11,11,5,11,11,11,9,11,9,11,7,8,11,6,8,8,11,9,10,7,8,11,11,10,10
"302",10,6,5,8,7,9,9,10,10,10,6,5,10,7,8,11,9,7,3,10,10,11,7,10,10,10,11,9
"303",2,9,3,10,5,1,1,10,1,6,11,5,11,1,1,6,11,4,2,11,11,11,3,3,3,9,11,6
"304",2,10,8,8,7,1,10,5,10,2,8,6,10,2,4,7,3,5,2,10,7,8,2,10,6,2,10,6
"305",8,11,7,9,11,7,11,11,9,6,9,1,11,10,11,11,7,11,1,11,10,11,11,11,11,11,11,11
"306",11,9,6,9,9,8,11,9,9,10,5,5,10,8,7,9,7,8,4,9,6,11,9,10,10,11,11,10
"307",10,11,6,9,9,10,11,10,11,11,9,10,11,10,9,11,6,10,3,11,10,11,9,10,11,11,11,9
"308",8,3,6,6,6,1,6,6,5,6,6,6,7,4,7,6,5,6,2,8,4,10,6,7,10,6,4,7
"309",3,11,9,10,2,1,11,9,11,5,11,5,11,2,3,6,1,4,5,10,5,10,5,8,5,1,11,10
"310",9,10,6,9,10,2,11,11,11,3,10,8,11,1,9,11,10,9,4,10,9,10,7,9,11,6,11,11
"311",1,11,11,9,4,1,1,8,1,1,9,4,11,11,1,2,2,1,1,9,1,10,2,1,11,1,8,1
"312",3,11,8,10,1,1,4,1,1,3,9,11,10,1,6,2,1,9,1,8,1,8,3,5,6,1,11,7
"313",6,11,6,11,4,11,11,1,11,4,6,11,8,4,4,6,11,11,1,6,8,8,1,4,4,4,6,11
"314",10,10,3,3,9,5,10,11,9,10,8,10,10,11,9,6,6,10,10,11,10,11,11,9,10,8,11,11
"315",5,11,6,5,7,3,8,8,5,6,9,4,10,2,3,11,3,3,1,5,9,9,5,5,5,5,11,11
"316",3,8,6,3,3,9,7,8,3,6,5,5,8,3,3,10,6,4,4,4,6,7,6,7,6,2,3,8
"317",10,11,3,4,10,10,9,7,10,10,8,6,5,6,7,2,4,7,7,10,11,9,11,11,10,11,11,11
"318",11,11,8,9,6,9,11,11,11,11,10,11,10,5,7,9,7,9,2,11,4,3,8,11,11,9,11,11
"319",9,7,4,9,7,11,11,2,11,11,9,5,8,7,10,1,5,6,5,11,11,11,11,11,11,11,11,11
"320",6,11,6,9,3,1,11,11,10,11,10,11,8,6,2,6,1,9,4,11,5,11,6,8,3,1,11,11
"321",9,3,8,7,9,3,6,11,5,7,11,1,3,10,4,9,3,5,11,11,9,11,10,7,10,8,11,8
"322",10,10,6,10,11,11,11,11,11,11,10,10,4,9,10,11,11,10,11,11,11,10,11,11,11,11,11,11
"323",10,10,2,9,10,11,11,10,4,11,10,10,10,11,10,8,2,11,10,11,10,11,10,9,11,11,10,11
"324",10,9,9,10,11,11,11,11,11,11,3,8,11,9,11,11,6,10,3,11,8,11,3,11,11,11,11,11
"325",11,10,8,4,7,1,6,11,1,6,11,11,3,1,8,11,9,11,4,11,11,1,10,9,8,6,11,7
"326",6,11,4,9,3,6,8,1,11,8,3,1,10,2,1,6,11,6,3,6,6,11,6,6,6,1,11,10
"327",11,10,7,10,7,7,8,10,9,7,7,5,8,7,7,3,8,7,9,10,5,10,7,9,7,7,9,7
"328",5,4,6,6,4,4,11,9,11,6,8,3,10,6,8,3,11,3,2,11,11,6,9,8,8,11,11,9
"329",5,11,9,10,6,2,7,7,9,6,10,8,11,5,6,4,6,4,2,11,6,11,1,11,11,1,11,8
"330",10,8,4,11,9,1,9,2,7,9,5,5,10,8,4,3,11,5,9,9,9,11,10,11,10,4,11,8
"331",8,6,8,9,9,8,9,10,9,8,4,7,4,6,3,6,8,4,9,10,9,11,8,9,9,9,9,10
"332",7,10,7,10,7,2,3,11,1,10,9,1,10,3,8,10,1,7,10,9,11,11,10,10,8,10,10,10
"333",11,11,6,8,11,11,6,11,11,11,11,11,7,11,11,11,1,10,8,11,10,11,9,11,11,11,9,11
"334",4,5,8,3,2,1,4,11,1,1,5,2,9,1,1,11,4,2,1,4,1,9,1,3,2,1,8,1
"335",9,8,7,10,6,4,6,9,10,9,11,11,11,8,9,5,5,10,2,11,11,10,11,11,11,11,11,9
"336",10,4,4,5,7,6,11,11,11,11,8,8,10,4,6,6,10,8,4,11,6,11,10,11,3,7,11,11
"337",11,4,1,11,11,11,6,11,11,11,11,11,11,9,11,9,10,9,1,7,11,10,11,11,11,10,11,11
"338",11,11,1,11,11,10,11,11,11,11,11,11,11,11,11,11,6,10,4,11,11,11,10,10,11,11,11,11
"339",3,8,5,6,6,4,7,9,6,5,10,7,10,3,5,6,10,3,5,8,6,8,7,4,8,2,8,6
"340",9,9,9,8,7,2,10,10,11,4,10,9,10,1,10,11,6,9,3,10,6,9,9,9,9,3,10,9
"341",11,2,4,2,1,1,6,10,1,10,3,1,6,2,2,11,6,2,10,10,6,8,10,6,6,1,10,10
"342",10,2,5,9,7,2,6,6,3,11,4,3,9,6,5,11,6,7,2,8,10,10,9,6,9,10,10,10
"343",8,11,6,7,7,1,9,8,1,7,8,4,9,1,7,11,3,5,5,7,5,8,7,8,8,10,7,6
"344",11,11,6,10,10,1,11,11,11,11,10,4,11,4,10,11,1,4,11,10,11,11,10,8,10,3,11,11
"345",10,8,6,8,9,8,9,8,11,10,4,10,11,6,8,6,11,9,10,10,11,11,11,11,11,11,11,11
"346",4,4,6,4,3,1,6,11,10,11,2,2,9,3,3,10,1,2,1,5,11,11,9,6,8,11,3,9
"347",8,9,8,9,8,7,10,6,11,4,9,3,2,2,7,6,5,4,8,9,5,11,9,4,9,5,5,5
"348",11,10,7,7,7,3,10,11,10,9,9,6,6,8,9,3,9,9,3,9,9,10,10,10,10,10,10,11
"349",11,10,2,3,10,11,7,10,11,11,11,2,10,2,11,11,6,9,11,11,10,11,11,11,11,11,11,11
"350",5,7,3,9,6,11,11,11,11,11,5,4,6,6,9,6,1,3,4,11,6,11,4,11,10,3,11,11
"351",8,1,2,8,7,11,7,11,11,9,1,2,10,10,9,11,9,10,11,10,11,9,10,9,10,11,10,11
"352",10,10,7,7,6,10,10,9,10,10,9,2,8,2,4,9,1,5,10,10,10,10,10,10,7,3,10,10
"353",11,11,6,10,10,10,6,9,11,11,10,10,10,10,11,11,6,10,10,11,11,11,11,11,11,11,11,11
"354",4,7,8,8,1,1,11,11,11,5,1,1,6,5,1,11,4,5,1,8,6,10,2,9,9,10,5,9
"355",6,1,6,9,6,1,11,11,11,6,4,3,6,3,1,11,1,5,1,3,6,11,6,11,6,3,3,6
"356",5,4,10,3,2,10,11,11,10,6,2,2,7,1,5,11,6,9,10,8,10,11,4,2,4,10,2,6
"357",9,6,7,8,6,1,7,11,5,5,1,3,10,3,7,11,4,7,4,10,8,11,8,7,7,2,9,9
"358",9,7,6,10,7,6,11,8,10,9,10,3,10,5,9,5,9,5,4,10,9,10,9,9,9,7,10,9
"359",11,5,5,10,10,5,11,6,11,11,10,9,9,7,10,9,11,11,11,11,11,8,10,10,10,10,10,11
"360",6,11,6,1,5,5,11,11,7,11,4,3,10,2,11,11,1,1,3,1,11,11,11,11,8,6,5,11
"361",9,4,4,6,3,11,11,8,11,11,4,5,1,1,9,11,6,6,4,11,11,11,10,11,11,11,9,11
"362",8,5,3,8,7,5,8,5,11,10,3,3,9,8,7,10,4,7,11,6,9,5,7,8,8,10,3,11
"363",6,9,6,6,6,1,11,1,1,11,1,11,1,8,11,1,6,9,1,9,11,11,11,11,11,1,11,11
"364",7,9,5,5,5,1,11,7,7,3,2,2,1,2,4,5,1,4,7,5,11,10,10,8,6,9,6,6
"365",8,10,6,8,3,5,7,7,10,4,10,9,3,6,2,6,2,5,1,10,10,10,8,8,7,3,10,7
"366",9,6,6,8,9,3,9,7,8,10,5,7,9,8,9,10,10,8,2,9,5,4,7,8,9,4,6,10
"367",7,7,4,8,7,2,9,9,10,8,8,4,10,5,7,6,6,7,3,9,8,10,9,9,10,9,10,9
"368",9,1,7,8,10,11,11,9,11,7,3,10,11,8,10,11,10,6,9,11,11,1,10,10,9,11,11,11
"369",10,7,7,6,8,7,7,11,9,11,4,3,10,10,11,11,6,8,8,11,11,11,11,11,10,11,9,11
"370",11,2,1,9,1,1,11,1,1,9,4,1,11,4,10,6,11,1,NA,5,11,8,11,4,7,10,1,11
"371",8,9,3,7,6,11,11,6,9,7,4,6,9,5,6,7,11,10,10,9,10,9,8,10,7,7,7,8
"372",11,10,5,8,9,11,6,6,11,10,10,7,8,7,9,10,6,9,10,11,10,11,8,8,10,10,11,11
"373",11,9,3,8,10,7,6,11,9,10,9,5,6,8,8,11,11,9,9,9,11,11,10,11,11,9,11,11
"374",10,5,6,10,8,1,11,10,6,4,5,2,9,7,8,6,4,9,2,11,6,5,4,6,7,4,7,9
"375",11,11,5,3,8,5,11,11,4,11,3,3,11,7,9,11,4,9,11,9,11,11,9,11,11,8,9,11
"376",1,10,7,7,2,6,10,10,6,5,4,5,10,9,7,1,7,2,1,5,1,11,2,4,7,1,5,6
"377",11,11,6,9,11,5,11,11,9,11,5,6,7,2,8,6,11,10,5,11,11,2,9,11,10,6,10,11
"378",3,1,6,2,2,1,6,6,1,4,2,2,11,1,3,11,1,3,2,4,6,9,4,7,4,1,7,3
"379",9,10,3,5,9,2,11,2,11,6,6,7,8,9,8,11,2,9,11,10,10,3,7,10,9,11,10,4
"380",6,6,7,7,6,6,6,6,6,5,6,6,6,6,6,5,6,5,5,7,6,6,6,7,7,6,6,6
"381",6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6
"382",8,7,6,6,4,4,9,6,10,9,5,3,7,6,3,6,8,8,9,6,6,7,9,6,6,6,6,6
"383",6,8,6,7,6,3,6,7,5,6,6,6,6,6,6,5,5,5,6,7,5,7,5,6,6,6,6,5
"384",8,9,6,11,4,4,8,4,4,6,9,6,6,6,8,6,4,8,8,7,11,10,8,8,6,5,4,4
"385",11,11,3,11,11,9,11,11,11,11,10,11,11,11,11,1,11,11,1,11,11,11,11,11,11,11,11,11
"386",9,6,6,9,8,2,11,10,11,11,9,9,9,9,6,6,6,10,9,9,8,9,8,9,9,11,11,11
"387",11,10,4,4,7,11,11,10,11,11,9,3,1,10,11,9,4,8,11,2,11,11,11,11,11,11,11,10
"388",10,11,8,11,6,1,11,11,4,7,11,6,2,11,4,10,6,5,1,6,9,9,10,6,7,5,11,7
"389",10,10,6,9,5,5,10,8,10,6,9,9,10,11,10,11,6,7,4,9,11,11,8,9,10,2,9,8
